#OTU ID	ER0022	ER0029	ER0023	ER0006	ER0014	ER0009	ER0226	ER0225	ER0222	ER0019	ER0020	ER0050	ER0071	ER0033	ER0060	ER0061	ER0066	ER0068	ER0003	ER0039	ER0072	ER0013	ER0010	ER0057	ER0008	ER0059	ER0051	ER0049	ER0032	ER0047	ER0012	ER0018	ER0055	ER0016	ER0043	ER0040	ER0058	ER0004	ER0044	ER0054	ER0005	ER0063	ER0007	ER0062	ER0045	ER0046	ER0017	ER0065	ER0035	ER0113	ER0097	ER0081	ER0096	ER0098	ER0086	ER0087	ER0090	ER0075	ER0120	ER0080	ER0116	ER0085	ER0101	ER0078	ER0112	ER0084	ER0073	ER0100	ER0082	ER0095	ER0119	ER0105	ER0109	ER0114	ER0077	ER0118	ER0131	ER0171	ER0140	ER0144	ER0142	ER0167	ER0169	ER0168	ER0145	ER0147	ER0121	ER0170	ER0150	ER0133	ER0165	ER0166	ER0139	ER0148	ER0163	ER0146	ER0151	ER0123	ER0128	ER0138	ER0124	ER0159	ER0130	ER0152	ER0132	ER0181	ER0190	ER0176	ER0191	ER0180	ER0215	ER0208	ER0192	ER0194	ER0182	ER0196	ER0189	ER0206	ER0200	ER0203	ER0207	ER0213	ER0199	ER0195	ER0209	ER0210	ER0186	ER0185	ER0197	ER0211	ER0201	ER0220	ER0270	ER0280	ER0236	ER0251	ER0294	ER0278	ER0260	ER0277	ER0234	ER0279	ER0244	ER0271	ER0263	ER0238	ER0261	ER0249	ER0289	ER0243	ER0245	ER0275	ER0247	ER0237	ER0240	ER0241	ER0233	ER0272	ER0291	ER0266	ER0420	ER0348	ER0369	ER0474	ER0415	ER0510	ER0419	ER0344	ER0417	ER0358	ER0391	ER0410	ER0340	ER0491	ER0495	ER0173	ER0488	ER0381	ER0377	ER0380	ER0364	ER0460	ER0379	ER0490	ER0481	ER0324	ER0326	ER0325	ER0336	ER0323	ER0431-1A	ER0172	ER0024	ER0069	ER0030	ER0015	ER0002	ER0219	ER0021	ER0052	ER0042	ER0001	ER0031
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XIII._.g__Mogibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Eubacteriaceae._.g__Acetobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Eubacteriaceae._.g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	2	0	0	0	0	1	1	1	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	5	2	0	0	4	0	0	13	2	11	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Gracilibacteraceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23	0	0	0	16	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__	8	26	59	33	1	535	286	42	151	153	8	0	25	20	44	0	0	0	21	2	27	2	192	2	0	43	1	90	3	19	38	111	34	45	24	76	49	40	3	3	52	4	1	186	82	56	12	28	5	3	3	5	0	2	356	336	4	2	127	0	3	17	1	36	6	3	1	41	2	48	27	0	19	35	45	11	14	0	39	0	16	6	80	0	15	86	4	5	9	13	0	28	15	11	27	10	322	197	40	180	86	50	132	39	155	35	31	10	43	45	6	53	250	1	218	1	45	4	1	7	10	52	0	68	70	15	2	0	0	7	59	201	232	413	97	4	111	139	80	543	16	183	18	37	6	92	25	302	58	61	277	89	296	177	37	113	15	9	232	128	17	18	41	33	65	9	44	49	0	114	3	49	23	378	26	2	15	85	275	64	53	272	365	100	17	99	21	565	229	65	64	53	0	2	0	0	76	61	247	100	1	6	88
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Anaerostipes	0	0	0	0	0	3	119	4	1	2	44	0	4	2	0	0	0	0	0	0	8	3	5	0	1	6	0	9	0	0	1	59	0	0	5	95	0	3	1	0	0	0	0	8	2	2	0	16	0	0	1	0	0	0	10	5	0	0	1	0	0	18	0	1	7	0	0	0	0	11	5	0	12	8	0	0	0	0	23	0	1	0	1	0	3	4	0	0	0	0	0	0	6	0	1	0	10	118	2	83	9	0	14	12	90	85	1	0	4	0	2	14	8	3	60	0	4	3	0	1	1	8	0	1	0	14	0	0	0	43	100	37	91	95	17	0	8	41	3	82	0	19	0	4	0	0	2	34	7	45	17	10	3	11	7	2	0	0	13	15	0	0	1	0	5	5	3	0	0	5	0	2	8	3	3	1	3	1	0	8	0	23	14	0	0	3	1	1	5	9	2	52	0	0	0	0	0	14	6	5	0	0	9
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Blautia	0	0	11	20	13	227	89	28	32	21	59	0	10	13	24	0	0	0	10	0	5	0	9	0	2	15	0	21	0	0	34	199	2	32	9	16	0	4	26	0	1	1	0	24	9	60	1	17	1	0	0	0	0	0	133	31	0	0	31	2	3	107	0	3	7	0	0	39	1	14	41	6	29	40	1	0	0	0	15	0	16	1	16	0	0	23	1	0	0	1	0	17	12	6	11	21	180	76	20	86	15	12	73	47	340	18	37	0	20	34	24	24	36	2	41	1	42	3	0	1	7	52	0	18	120	21	18	0	0	53	72	104	141	143	41	0	28	103	29	357	1	117	57	25	86	21	10	117	21	71	83	55	150	20	93	11	0	1	14	42	89	0	36	55	23	8	9	9	0	16	2	36	14	36	18	0	29	33	29	30	134	184	207	23	12	48	7	75	81	85	47	248	2	0	0	0	21	44	53	17	1	24	5
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVa	0	27	4	3	33	41	24	15	13	128	25	0	174	55	15	9	0	0	6	98	10	23	44	156	0	51	0	8	44	3	10	13	34	22	77	38	88	8	35	24	2	4	8	24	92	12	46	12	126	3	3	25	0	36	12	85	10	5	50	1	8	1	9	53	128	8	0	23	6	33	155	2	30	15	171	435	78	0	83	1	21	59	11	0	206	19	5	32	3	108	0	99	23	15	7	16	117	92	25	116	19	30	17	10	9	15	35	134	16	35	98	2	103	2	263	1	14	22	20	45	2	21	6	5	12	9	5	0	0	168	14	87	116	8	71	1	14	12	18	74	18	14	88	4	350	4	14	62	8	37	32	166	14	74	6	45	1	20	50	64	11	171	194	10	1	24	84	71	26	134	8	24	10	20	10	3	9	10	19	72	343	65	85	54	2	37	16	37	53	36	67	15	188	1	5	0	331	80	37	14	37	6	20
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVb	0	0	2	0	0	1	0	0	0	0	0	0	3	5	0	5	0	0	1	0	1	0	3	0	0	1	0	5	0	0	0	11	4	7	0	5	0	3	0	0	13	1	0	3	5	0	0	0	0	0	0	0	0	0	10	6	0	0	25	0	2	0	0	26	1	0	0	14	0	10	0	1	1	4	0	0	1	0	0	0	0	1	1	0	0	4	0	0	15	0	0	0	4	0	0	1	0	14	0	5	17	4	0	4	0	0	5	0	1	0	0	0	2	0	31	0	3	0	0	0	2	0	0	16	0	3	0	0	0	0	0	5	34	1	3	0	1	3	0	20	0	0	0	1	0	1	9	11	0	0	2	0	0	0	0	2	0	0	3	0	0	0	26	77	0	0	1	0	0	8	1	16	16	8	6	0	0	1	16	1	1	1	36	31	0	0	6	12	18	2	12	0	0	0	0	0	0	8	1	1	0	2	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Coprococcus	0	8	77	47	0	22	5	21	27	1	3	0	0	6	0	0	0	0	0	0	0	0	5	0	0	1	0	7	0	0	8	14	0	0	0	1	0	5	2	0	10	0	0	28	2	1	0	3	0	0	0	0	0	0	55	1	1	0	17	0	0	5	0	0	1	0	0	19	2	17	0	0	0	13	0	0	0	0	4	0	1	0	0	0	0	5	4	0	9	5	0	1	3	0	1	7	0	56	2	11	11	0	0	6	20	12	9	0	1	0	0	10	6	0	11	0	1	0	0	2	14	27	0	3	0	3	0	0	0	0	4	8	52	66	9	0	6	59	19	223	0	31	0	9	0	15	1	5	0	20	30	1	8	5	4	0	0	0	9	8	0	0	4	32	2	6	12	2	0	8	2	4	0	25	5	0	29	30	23	15	0	4	7	43	20	9	2	17	28	6	13	10	0	0	0	0	0	0	19	4	0	3	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Dorea	0	0	15	6	0	22	6	9	14	9	33	0	10	2	0	1	0	0	27	0	2	2	5	0	0	45	0	11	0	1	16	33	0	1	0	0	1	3	18	0	2	3	0	12	1	2	1	1	0	2	0	0	0	0	23	5	0	0	43	0	0	0	0	6	0	0	0	4	0	0	1	1	0	1	0	0	13	0	9	0	6	0	15	0	0	43	0	0	0	5	0	2	1	0	0	0	6	95	11	0	70	4	2	4	50	12	1	1	5	0	0	38	7	5	0	0	6	0	0	4	11	78	0	80	0	6	0	0	0	2	14	1	28	7	5	0	1	16	9	218	0	14	1	2	0	1	10	4	6	4	29	0	9	0	4	1	0	0	12	1	0	0	1	17	0	6	11	9	0	21	0	7	11	6	5	0	1	2	15	7	2	55	17	3	3	11	0	14	34	8	8	1	0	0	0	0	0	0	6	14	0	1	12
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Howardella	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	10	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Lachnospiracea_incertae_sedis	0	145	4	21	765	743	1036	247	335	64	89	0	31	31	2	14	0	0	58	0	41	4	62	16	3	5	1	49	1	61	5	182	8	20	27	184	5	11	2	0	76	4	138	309	24	49	1	17	12	4	0	29	0	2	82	112	4	1	10	0	0	26	3	0	12	0	34	22	0	95	22	6	7	34	31	87	5	39	17	0	1	2	32	1	11	4	3	88	0	8	0	20	24	6	14	1	63	228	40	164	40	10	92	28	200	212	16	24	164	2	0	474	43	5	74	0	73	4	1	5	98	84	0	98	0	4	1	0	0	17	58	2	235	276	187	0	81	303	103	916	1	461	13	46	173	76	5	151	17	72	91	18	652	50	49	8	0	20	46	60	17	5	11	30	13	4	57	51	1	9	14	5	79	188	8	1	122	82	67	164	54	72	390	28	9	44	11	292	247	113	132	78	0	1	1	3	42	2	211	85	4	66	46
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Oribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Pseudobutyrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Roseburia	0	0	0	0	0	41	28	10	53	47	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	19	0	10	0	1	2	53	0	3	0	4	1	6	0	0	14	1	0	55	16	0	0	2	0	0	0	0	0	0	139	45	0	0	37	10	0	2	0	5	10	0	0	11	0	24	16	1	0	3	0	0	1	0	4	0	0	3	24	0	4	6	1	0	1	1	0	6	5	0	1	1	14	54	3	62	0	18	10	19	87	19	5	1	11	0	0	14	23	1	1	0	10	0	0	1	0	11	0	22	1	0	1	0	0	46	8	16	26	40	3	0	15	29	9	184	0	33	3	9	0	34	0	8	6	16	14	1	76	6	1	1	0	0	1	118	1	0	2	17	0	1	2	3	0	0	0	2	46	70	7	0	0	24	26	23	0	1	45	10	3	26	7	45	105	8	7	2	0	0	0	0	0	51	98	34	0	3	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Ruminococcus2	0	116	213	12	2	31	51	5	5	17	1402	0	81	28	1	19	0	0	1	0	125	3	71	0	3	9	0	6	3	12	252	49	1	10	3	26	7	8	4	0	34	2	7	10	61	17	8	3	3	0	0	0	0	55	64	34	0	0	160	0	2	3	0	13	4	0	0	36	11	14	2	2	1	7	1	8	5	1	18	0	10	4	53	3	17	7	23	22	0	2	0	177	4	9	4	0	27	472	4	305	225	1	43	47	73	14	23	13	104	54	1	98	47	6	105	0	13	2	1	140	7	20	15	79	287	44	1	0	0	2	170	30	48	209	13	0	2	14	41	34	0	34	165	7	8	2	6	69	3	32	92	0	2	2	15	2	0	1	4	0	11	0	12	56	60	115	17	5	0	19	1	37	27	11	15	0	1082	11	18	6	5	18	42	43	7	15	1	43	41	36	8	18	1	0	1	0	6	17	25	6	11	87	34
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptococcaceae_1._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	83	1	0	0	0	0	0	0	0	0	0	218	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	177	72	0	0	0	1	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	17	36	0	0	0	0	0	0	0	1	114	0	0	0	0	0	0	0	0	0	0	4	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptostreptococcaceae._.g__Clostridium_XI	87	0	0	0	2	0	2	5	5	2	4	0	16	1	2	2	0	0	1	0	0	33	0	0	0	0	0	1	0	0	3	3	0	0	0	0	5	2	12	10	0	3	6	1	18	4	0	0	0	0	0	0	0	0	5	5	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	9	6	1	0	0	2	1	4	0	2	13	0	1	12	0	0	11	0	2	0	8	0	0	1	0	0	12	0	3	0	70	4	0	1	0	8	16	0	1	7	0	37	2	7	2	1	37	1	7	0	14	0	19	1	2	23	1	0	5	0	10	6	1	1	2	1	0	0	1	0	0	3	0	0	0	4	0	0	8	3	0	5	2	10	6	3	0	3	12	5	9	37	11	2	7	0	0	0	13	2	6	0	0	1	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptostreptococcaceae._.g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	108	0	33	87	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__	0	0	35	341	0	298	125	212	281	20	5	0	15	26	1	0	1	0	135	0	27	0	33	0	1	44	0	114	1	45	39	26	1	1	2	4	12	97	2	1	97	12	0	88	107	83	5	4	33	0	1	0	0	0	278	36	0	0	173	0	5	7	0	6	1	1	0	11	2	18	6	2	13	177	0	0	6	0	4	3	3	4	24	1	28	47	10	0	0	27	0	3	66	0	50	18	5	125	106	16	12	3	121	38	25	24	47	14	216	65	0	89	31	3	214	1	48	3	2	1	99	25	1	33	48	22	3	0	0	51	119	595	366	83	32	0	102	453	128	975	0	265	385	73	17	248	34	87	147	257	547	24	6	117	282	856	26	7	94	0	6	0	226	176	40	4	43	45	0	13	8	17	44	352	11	0	7	191	189	34	1	8	174	49	27	30	354	350	320	42	94	12	0	1	3	0	0	68	103	114	0	39	1
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Anaerofilum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	1	0	1	0	1	0	0	12	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Anaerotruncus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Butyricicoccus	0	0	4	1	0	19	25	0	10	15	0	0	2	3	0	0	0	0	3	0	2	0	15	2	0	1	0	3	0	25	25	4	1	15	5	8	2	0	5	0	10	0	0	3	1	1	1	0	0	0	0	0	0	0	4	8	0	0	1	0	1	0	0	2	1	0	0	24	0	6	0	0	0	9	0	0	1	0	9	0	2	0	1	0	5	2	0	0	0	0	0	43	0	6	0	1	2	41	6	8	10	0	18	7	2	10	6	6	4	1	0	3	14	0	20	0	6	0	0	0	4	1	0	20	5	2	0	0	0	0	29	3	61	21	6	0	0	14	2	75	0	65	2	6	0	0	0	12	0	5	5	0	2	2	0	9	0	1	0	14	2	0	0	5	6	16	0	1	0	1	1	7	5	3	0	0	4	7	2	3	0	33	10	2	2	5	12	9	48	4	10	0	0	0	1	0	12	14	26	7	1	5	4
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_III	0	0	0	0	0	16	74	8	8	14	0	0	0	4	0	0	0	0	11	0	0	0	4	0	2	0	0	7	0	0	0	2	8	2	0	5	0	15	4	0	2	2	0	20	10	11	0	1	2	0	0	0	0	0	19	4	0	0	2	0	0	0	0	0	0	0	0	2	0	15	8	0	0	47	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	3	0	23	0	18	14	22	18	0	0	3	32	3	5	3	0	20	0	0	17	0	0	6	0	261	0	0	0	1	2	0	7	0	0	0	0	0	39	0	16	93	17	2	0	7	8	0	36	0	3	0	9	0	7	0	49	2	11	4	1	22	0	1	0	0	0	4	0	1	0	58	0	25	0	0	0	0	0	1	2	0	26	0	0	0	4	12	15	0	71	10	57	0	2	7	49	20	4	6	0	0	0	0	0	0	8	1	0	0	1	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_IV	0	1	0	43	7	57	26	6	12	9	4	0	4	9	0	1	0	0	59	0	5	7	11	0	0	2	0	23	0	2	3	16	0	2	0	3	0	7	0	8	11	7	0	18	113	11	3	0	11	0	0	0	0	0	199	18	0	0	7	0	1	0	0	5	1	0	0	5	1	37	0	2	9	57	1	0	1	0	0	0	1	0	10	0	2	0	0	0	0	0	0	5	20	0	20	1	9	27	36	24	41	0	130	11	9	19	35	36	13	26	0	16	14	2	62	0	32	1	0	3	6	1	0	4	0	0	0	0	0	3	12	139	102	23	49	0	14	30	16	243	0	19	19	63	6	13	13	165	17	75	82	4	18	74	76	150	2	0	24	0	4	0	30	3	3	1	19	7	0	4	0	1	1	429	6	2	10	29	65	32	4	1	209	32	3	20	24	202	77	14	104	2	1	0	0	0	84	41	445	4	1	5	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Ethanoligenens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	10	0	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	5	4	6	0	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
